Open,High,Low,Close,Volume
1667.87,1668.83,1667.7,1667.7,19.85515521
1667.19,1667.38,1663.58,1664.03,60.05188634
1663.98,1664.42,1663.15,1663.16,10.68085277
1663.15,1666.07,1663.15,1663.16,75.47927859
1663.16,1667.55,1663.15,1663.96,26.94778881
1665.73,1668.24,1665.73,1668.06,39.47945831
1668.06,1668.06,1665.93,1665.98,20.88528979
1665.82,1667.4,1662.0,1662.0,104.33761463
1662.0,1664.3,1660.73,1661.19,224.10023118
1660.74,1661.41,1602.81,1621.14,3339.20876435
1621.27,1625.46,1580.0,1580.0,4374.20157715
1580.0,1597.0,1545.0,1588.21,9374.39602581
1588.72,1597.23,1584.02,1591.73,725.45943444
1591.71,1611.6,1591.71,1606.05,388.09548937
1603.52,1608.88,1595.87,1595.87,227.72107294
1595.78,1603.89,1594.75,1597.21,403.76668622
1597.59,1599.48,1595.42,1596.0,72.55537842
1596.0,1596.0,1584.77,1585.95,462.61437841
1585.49,1589.28,1580.48,1584.66,111.79284126
1584.39,1586.72,1577.53,1583.31,245.9326332
1582.4,1582.57,1565.59,1569.8,689.15513418
1571.0,1579.78,1566.55,1578.17,577.34233006
1578.17,1578.17,1569.53,1574.48,389.40147955
1574.35,1589.34,1574.35,1581.46,336.7400672
1581.62,1584.01,1571.85,1576.95,1112.53738978
1575.37,1575.69,1557.59,1564.01,876.70283221
1562.7,1562.7,1549.73,1550.6,965.87239019
1549.79,1561.57,1547.0,1560.83,2025.72975015
1560.82,1565.93,1557.31,1563.0,1176.660422
1563.0,1578.97,1563.0,1566.26,5190.97250889
1566.88,1571.14,1564.89,1570.08,254.07981941
1569.45,1569.45,1559.17,1561.75,519.79554418
1561.4,1561.4,1549.07,1553.6,1342.74804748
1553.49,1557.71,1547.7,1548.01,5001.42125533
1548.08,1559.16,1517.87,1524.47,2001.34505677
1522.68,1534.42,1504.11,1522.95,3045.39565821
1522.64,1526.98,1499.65,1517.74,2252.10779952
1518.05,1521.32,1498.46,1500.64,1311.76771139
1500.41,1517.7,1498.96,1516.55,1498.18574163
1516.31,1529.87,1511.86,1525.14,2686.20474465
1525.76,1527.0,1505.08,1521.15,2440.50988141
1521.16,1530.09,1515.53,1528.83,357.03492162
1530.2,1544.33,1528.81,1532.5,671.0528121
1532.72,1542.71,1528.35,1535.84,1292.5339661
1535.96,1540.47,1532.37,1536.57,690.95149162
1536.57,1541.6,1527.74,1535.01,277.19212558
1535.0,1538.86,1529.73,1533.08,367.76773585
1533.08,1536.8,1529.18,1533.13,285.27493843
1531.82,1538.96,1530.25,1532.44,216.82303398
1532.44,1574.27,1532.44,1549.59,1270.69539695
1549.29,1555.62,1543.48,1549.12,1243.36195932
1548.62,1561.17,1545.5,1559.69,446.06574841
1560.33,1561.0,1548.47,1549.28,722.49037941
1549.29,1551.04,1544.67,1547.2,411.60007227
1547.19,1548.12,1544.19,1544.66,786.16360656
1544.15,1547.36,1537.0,1538.87,246.49787611
1539.2,1543.22,1536.57,1537.28,358.60920377
1536.9,1536.9,1530.71,1532.72,932.92557408
1532.6,1534.08,1517.8,1521.77,513.80382482
1522.18,1529.29,1520.64,1529.29,625.59335249
1529.01,1536.57,1526.35,1534.65,296.24162871
1534.16,1541.72,1532.36,1540.65,410.32219213
1540.38,1540.38,1535.52,1538.11,36.25502101
1537.95,1545.67,1537.44,1544.17,64.99589793
1544.16,1546.76,1541.28,1545.11,362.87358875
1545.2,1548.29,1543.65,1546.36,81.95441997
1546.13,1550.55,1543.82,1547.37,239.92495997
1546.47,1547.14,1534.07,1534.99,410.00437625
1534.99,1536.72,1531.92,1533.54,189.81269893
1533.54,1533.73,1521.0,1525.76,1477.19981825
1524.33,1530.92,1522.89,1529.92,368.34243102
1531.02,1540.31,1526.06,1539.35,334.91025321
1539.99,1539.99,1533.37,1535.2,261.12150552
1535.52,1537.92,1530.65,1534.79,85.31874208
1535.86,1537.9,1532.32,1536.23,330.72515718
1535.68,1535.68,1516.8,1522.44,165.74879891
1522.43,1522.43,1512.49,1516.37,404.13817744
1516.64,1524.31,1513.29,1515.1,370.42422531
1515.95,1517.13,1506.1,1511.48,200.02796853
1511.33,1518.76,1509.2,1516.64,114.5694411
1516.49,1516.75,1460.0,1469.94,3131.91005669
1469.17,1476.36,1451.86,1460.26,5491.80764927
1460.73,1467.9,1445.07,1451.68,1788.03871299
1450.28,1465.03,1448.57,1461.14,1907.75456236
1461.29,1465.12,1451.77,1454.83,984.20649321
1454.87,1474.09,1454.2,1468.5,1300.78394915
1467.01,1472.9,1466.74,1466.76,638.04448552
1465.96,1478.71,1462.83,1465.56,911.83854489
1465.81,1470.0,1459.99,1459.99,662.81458207
1460.0,1464.89,1458.13,1458.89,543.16121528
1458.34,1459.95,1451.14,1451.14,460.32721318
1451.0,1453.04,1430.0,1443.09,1709.82462775
1443.76,1446.39,1429.64,1431.12,828.29965072
1432.05,1440.42,1429.0,1438.99,1112.6694619
1438.7,1443.0,1421.0,1430.1,803.67996291
1426.63,1449.93,1426.16,1446.86,1072.73361022
1446.86,1459.69,1446.01,1456.81,3363.031436
1456.81,1466.82,1455.49,1458.52,760.40530066
1459.02,1463.75,1457.71,1457.8,794.78955777
1457.7,1460.64,1450.15,1452.13,468.07682458
1452.15,1453.37,1450.01,1450.05,99.47205102
1450.13,1458.58,1449.57,1456.35,559.91812052
1456.77,1471.03,1453.05,1470.33,557.24101858
1470.01,1470.01,1463.22,1463.22,112.14939728
1463.21,1475.29,1463.21,1473.81,256.06547605
1475.13,1484.99,1471.35,1471.62,314.31186129
1471.29,1472.02,1466.69,1468.86,95.33888723
1469.11,1474.83,1462.84,1470.84,560.32456254
1470.6,1477.05,1466.92,1471.8,215.58278551
1471.8,1472.55,1462.53,1467.15,893.87306006
1466.7,1467.43,1462.27,1463.84,60.62617961
1462.8,1463.59,1457.35,1460.21,512.79648281
1459.8,1473.53,1458.39,1472.11,1005.63914355
1473.61,1475.06,1467.58,1467.58,238.14368334
1467.56,1467.56,1459.26,1459.26,352.64856235
1458.59,1458.6,1453.04,1458.6,994.20555036
1458.98,1459.2,1452.42,1452.42,116.58785168
1451.51,1464.3,1451.11,1462.41,162.51442545
1462.41,1471.0,1462.41,1467.3,161.96798492
1466.54,1471.08,1465.48,1468.35,192.07437813
1468.65,1473.25,1464.65,1471.22,189.42765154
1471.22,1472.83,1461.41,1462.77,273.2095919
1461.88,1464.9,1460.4,1460.4,146.83317641
1461.06,1464.45,1459.79,1462.9,35.39001177
1462.25,1462.95,1458.21,1459.34,70.0262028
1458.54,1459.92,1457.7,1459.25,166.46743442
1459.25,1459.25,1438.21,1447.36,763.43223621
1446.49,1455.33,1442.43,1442.43,302.65859974
1443.87,1472.09,1427.24,1467.81,3772.407858
1467.8,1506.27,1466.36,1475.3,3056.49344756
1475.31,1529.71,1469.63,1507.36,2463.57403838
1508.36,1524.75,1500.83,1514.31,899.06263486
1515.75,1542.9,1514.52,1532.81,1975.00429944
1533.43,1544.13,1522.59,1530.57,2133.29779341
1529.92,1529.92,1516.95,1524.0,1376.22294318
1524.27,1527.46,1517.77,1526.7,111.61382091
1526.7,1530.59,1515.57,1516.21,1093.40088612
1516.64,1519.98,1507.34,1510.74,192.77428269
1510.73,1512.41,1495.95,1505.4,1688.0294444
1505.09,1517.12,1504.95,1513.66,531.43926415
1513.45,1519.52,1513.45,1519.52,605.62551041
1518.14,1524.76,1516.32,1519.93,142.43683785
1520.49,1524.76,1516.54,1520.53,911.97630185
1520.64,1521.0,1509.91,1514.72,135.86155447
1514.82,1517.36,1512.24,1516.34,96.61483808
1516.34,1517.59,1510.07,1510.07,858.90785364
1510.61,1517.48,1510.61,1511.88,1363.62705936
1510.1,1515.15,1503.52,1504.79,392.57566177
1503.53,1503.53,1475.52,1480.6,2939.96383371
1479.85,1489.5,1477.71,1484.41,757.80414478
1485.13,1485.13,1478.25,1478.25,531.94277277
1478.55,1486.18,1474.81,1479.9,507.6889263
1480.71,1485.38,1478.55,1481.27,326.5072525
1480.7,1481.27,1476.59,1478.91,190.02507365
1479.14,1480.51,1475.93,1476.32,485.69935776
1476.33,1481.7,1470.97,1481.7,236.76149593
1481.4,1484.24,1480.2,1482.03,162.13972764
1481.88,1482.14,1475.15,1479.6,368.82374521
1479.83,1479.83,1469.77,1473.87,565.73482201
1472.38,1474.27,1453.09,1469.66,1807.47168027
1468.44,1471.48,1463.11,1468.19,329.88427959
1467.45,1469.4,1453.0,1459.83,218.45263044
1460.03,1466.97,1453.86,1454.92,945.66220908
1454.06,1464.46,1452.42,1463.91,99.79961352
1464.29,1464.29,1452.88,1461.81,871.36763468
1461.98,1461.98,1442.86,1451.74,235.64680502
1449.15,1452.99,1431.97,1433.8,2085.10962679
1431.96,1443.36,1421.82,1435.01,1955.27236714
1435.0,1450.37,1424.63,1447.08,328.50719908
1448.85,1452.48,1430.31,1431.14,225.26842153
1430.31,1432.53,1385.01,1387.78,5274.37191573
1385.0,1398.25,1362.69,1362.69,4190.8449907
1364.16,1379.34,1342.0,1348.44,7047.60821573
1349.35,1372.81,1348.89,1372.28,2667.5360389
1368.01,1368.01,1343.47,1361.5,1573.33723604
1361.47,1365.0,1344.24,1345.77,1361.78455434
1347.58,1367.21,1335.81,1361.91,8961.5926332
1362.08,1364.44,1351.33,1356.94,897.10415673
1356.87,1356.87,1334.34,1338.11,1433.74455215
1338.1,1346.99,1304.12,1333.78,2627.04153416
1333.34,1342.21,1314.26,1339.1,1194.18379784
1337.53,1368.0,1333.71,1355.46,2691.36335275
1355.88,1366.81,1348.31,1349.03,625.49414547
1348.74,1384.45,1342.02,1371.89,928.63151678
1371.88,1387.31,1370.22,1373.8,382.90619154
1373.79,1377.3,1360.01,1366.81,367.06858741
1365.56,1365.56,1347.42,1347.42,422.45111813
1348.32,1361.64,1348.32,1358.68,245.51752972
1358.44,1365.33,1348.33,1348.48,318.14380353
1348.33,1352.74,1335.94,1337.64,486.67891844
1338.26,1341.79,1317.25,1322.36,738.12453504
1320.57,1340.15,1307.1,1331.97,723.86416786
1331.42,1346.2,1318.25,1324.12,549.62563428
1325.38,1334.51,1310.01,1310.01,420.09108379
1310.0,1325.46,1295.43,1322.26,2014.65659638
1320.4,1332.83,1320.01,1326.93,1119.79580612
1327.19,1336.91,1314.92,1316.82,238.95679728
1316.31,1318.51,1269.0,1279.55,3312.58290203
1276.99,1300.28,1261.04,1280.93,4821.54933787
1280.93,1288.92,1261.0,1271.71,2468.52501766
1272.99,1274.26,1247.0,1265.48,5996.7104295
1264.0,1276.27,1235.4,1245.46,2631.29001633
1246.18,1247.22,1201.0,1203.92,4091.2576784
1203.52,1244.78,1169.55,1241.08,9258.93765493
1242.43,1267.85,1227.3,1235.3,1793.71792959
1235.31,1236.21,1206.26,1217.25,1444.53851412
1216.05,1244.75,1209.91,1234.8,1042.84992014
1233.97,1256.53,1223.95,1228.14,963.25570872
1225.11,1243.48,1214.79,1237.91,1228.2472837
1237.52,1246.52,1230.05,1239.49,8632.63916082
1238.4,1238.5,1217.19,1218.03,454.59240379
1220.17,1228.09,1201.77,1209.31,2096.52627025
1207.96,1209.12,1176.36,1182.71,1486.26846216
1182.17,1206.59,1176.08,1198.16,1620.1269074
1198.0,1206.67,1181.96,1206.66,911.33418269
1206.8,1252.06,1206.8,1250.25,2490.8255392
1252.29,1254.11,1234.88,1245.0,1041.53186387
1244.46,1253.28,1230.52,1233.64,581.83518282
1233.47,1240.97,1215.0,1215.01,1163.87069793
1215.1,1229.4,1206.89,1221.24,7635.88941903
1221.08,1223.17,1201.07,1202.75,4048.11407085
1204.5,1249.47,1203.23,1223.31,6780.11863962
1227.29,1239.92,1225.11,1236.18,2350.20001647
1235.19,1243.74,1211.88,1217.5,1545.89833915
1217.23,1224.3,1206.8,1224.3,935.29559527
1224.47,1226.46,1190.02,1196.88,2019.44281588
1196.28,1199.99,1163.71,1192.87,6794.03968951
1191.28,1206.22,1182.12,1200.0,1964.84590899
1199.78,1224.38,1199.78,1207.3,3071.07472791
1208.62,1242.62,1208.61,1242.31,5663.08184198
1242.61,1242.61,1221.71,1228.27,571.34510834
1228.51,1280.68,1217.37,1257.99,4089.98517236
1257.47,1265.0,1246.85,1257.1,2312.61730596
1255.8,1265.81,1235.82,1235.86,1836.60838771
1236.52,1249.83,1232.66,1236.68,1004.80171795
1237.92,1241.72,1221.21,1227.17,735.42132773
1225.97,1230.62,1212.83,1216.41,1278.93473568
1218.55,1232.68,1208.61,1232.68,652.79273355
1232.68,1238.77,1225.82,1238.38,561.83681384
1237.77,1244.71,1231.93,1244.71,312.65854524
1243.83,1258.04,1241.94,1246.6,1118.80969174
1247.04,1249.01,1236.32,1246.57,1010.2642778
1246.94,1250.22,1230.0,1230.8,305.47297877
1230.17,1232.65,1222.85,1225.34,1569.36827565
1226.2,1232.0,1220.0,1221.22,955.90934461
1220.92,1233.28,1216.54,1228.43,1909.36709636
1227.21,1235.14,1225.14,1226.61,3240.61571681
1226.62,1248.13,1226.59,1245.73,759.41635758
1245.34,1271.29,1245.0,1268.7,731.17063848
1268.66,1280.0,1254.25,1256.06,936.92557461
1255.41,1256.46,1239.68,1240.7,380.75833448
1240.19,1245.53,1235.65,1240.65,684.71479639
1239.31,1245.79,1239.31,1240.36,638.14964703
1240.35,1240.35,1220.83,1223.56,595.47994892
1225.4,1233.4,1223.04,1227.85,469.16938423
1228.43,1233.71,1220.05,1224.91,418.22657874
1225.3,1227.05,1217.27,1219.5,476.23659036
1219.89,1228.9,1213.64,1214.76,355.60288648
1214.57,1216.74,1190.0,1192.68,2184.95144372
1192.94,1197.12,1179.0,1179.0,1378.46811527
1179.49,1201.56,1166.66,1185.35,2322.44056172
1185.31,1191.07,1167.23,1189.24,4482.47992749
1189.36,1210.94,1184.89,1210.21,989.10433054
1208.07,1223.62,1196.97,1219.22,755.68978419
1217.37,1217.37,1192.5,1198.68,1100.63497168
1196.4,1207.94,1192.82,1201.1,876.31543173
1200.82,1200.82,1170.05,1170.05,427.37470773
1170.0,1184.87,1155.0,1177.01,2759.4437038
1177.15,1178.21,1147.14,1149.4,4680.95620437
1149.87,1157.54,1113.0,1116.35,9752.98051998
1115.77,1135.25,1101.0,1101.05,5493.24371123
1101.65,1130.12,1096.21,1116.92,2998.49453406
1117.59,1132.28,1080.0,1092.97,3393.47681542
1092.15,1113.36,1073.0,1111.46,3513.43850043
1110.61,1126.85,1103.96,1113.54,2094.87709204
1114.88,1125.84,1104.01,1121.47,1998.38959207
1121.05,1156.89,1121.05,1151.85,1409.23170692
1154.65,1178.84,1146.73,1162.03,1610.4567771
1161.79,1173.65,1152.46,1171.45,1158.5040306
1172.42,1194.41,1167.21,1167.21,1467.6330808
1166.66,1168.57,1145.64,1150.45,1193.4102229
1150.5,1164.6,1143.12,1157.11,1119.40214003
1156.9,1164.0,1133.66,1153.41,1176.4399168
1154.88,1182.5,1149.37,1176.57,1183.13777454
1176.97,1247.0,1175.81,1215.59,4905.2032914
1216.37,1231.62,1207.46,1225.02,1402.14645894
1225.0,1237.46,1217.48,1227.19,2053.56511423
1225.86,1229.67,1211.37,1215.37,768.5074474
1215.8,1228.6,1205.6,1223.81,848.094301
1223.81,1233.52,1214.44,1214.61,1528.80101954
1215.77,1236.58,1209.34,1230.72,882.77112587
1231.47,1247.34,1210.0,1213.45,1167.35511033
1214.24,1223.51,1210.56,1223.51,771.69126855
1221.54,1240.02,1215.6,1233.11,1656.55542584
1235.18,1251.72,1229.92,1239.3,1582.05163236
1239.3,1241.11,1219.01,1219.61,1897.13251055
1222.25,1229.28,1217.32,1225.24,411.10251795
1225.63,1233.82,1222.21,1222.21,263.46528495
1222.0,1225.0,1211.74,1216.8,783.1434237
1217.32,1222.7,1214.86,1219.25,208.18320028
1219.49,1227.54,1210.34,1212.07,248.79004041
1211.11,1215.0,1204.1,1207.86,282.86021136
1210.69,1213.36,1188.03,1188.03,592.0791794
1190.45,1191.56,1178.91,1182.82,608.80450318
1182.73,1191.88,1175.2,1189.0,686.69601277
1188.68,1203.73,1185.64,1190.99,1004.35474077
1190.99,1196.04,1182.24,1184.9,302.02480868
1183.69,1188.79,1175.12,1179.19,772.84555629
1177.53,1180.73,1165.99,1166.86,1344.18782837
1167.0,1171.0,1154.3,1154.41,1155.05960531
1154.66,1175.48,1154.3,1172.37,1443.32644435
1174.04,1184.2,1167.36,1171.44,520.3546619
1171.02,1171.02,1158.02,1159.47,566.71352985
1159.62,1219.27,1159.62,1203.89,1391.34483889
1205.29,1215.72,1193.62,1196.34,592.49347085
1196.98,1212.31,1196.33,1207.84,348.39577396
1208.89,1227.8,1208.89,1226.25,804.59549978
1224.49,1227.16,1187.46,1190.83,881.09898199
1192.98,1220.61,1188.79,1217.48,330.36699696
1217.42,1227.55,1196.61,1202.0,494.42844674
1201.99,1204.24,1192.58,1197.65,922.89604243
1196.87,1207.68,1188.02,1195.07,417.61921384
1196.24,1225.0,1195.87,1221.53,1252.13148426
1221.09,1235.45,1218.77,1227.33,1005.12491599
1226.01,1228.01,1213.82,1224.21,1068.82982925
1223.43,1239.34,1212.05,1238.0,1143.83314261
1238.01,1259.32,1235.81,1251.1,1127.32631493
1250.18,1265.98,1233.64,1233.82,863.54746922
1233.62,1242.59,1227.98,1235.14,1407.39648617
1235.17,1238.79,1223.9,1225.31,401.62535817
1224.25,1229.38,1220.11,1226.31,109.40155788
1225.96,1234.7,1219.34,1228.19,636.24872245
1228.75,1242.1,1228.75,1235.78,981.25779686
1234.02,1237.6,1213.25,1216.6,834.69281455
1216.93,1221.48,1212.0,1212.77,1639.59784385
1212.47,1222.92,1211.33,1220.83,216.47567908
1220.83,1225.76,1217.86,1217.86,813.23688922
1218.49,1230.51,1212.51,1227.04,535.91227376
1227.0,1227.25,1204.39,1206.47,12167.53743734
1207.04,1209.54,1194.45,1195.0,4820.36378891
1195.0,1200.56,1193.08,1195.26,4428.9079487
1195.0,1206.61,1191.11,1203.03,3031.87763393
1202.69,1208.35,1201.21,1203.71,1194.37858315
1204.85,1208.17,1202.25,1202.25,1134.00739795
1202.05,1206.27,1177.81,1179.64,1071.32189886
1179.65,1197.29,1177.34,1181.82,819.80415265
1181.28,1190.03,1180.85,1187.0,669.07677798
1187.59,1192.07,1183.64,1187.89,576.39122119
1187.04,1187.11,1160.0,1165.9,637.03911875
1166.12,1172.43,1157.94,1165.01,599.28308482
1163.55,1171.61,1157.72,1168.57,847.81721211
1167.73,1179.83,1166.56,1176.0,676.98847407
1176.12,1177.98,1171.72,1175.39,734.41456446
1175.33,1175.33,1165.54,1173.52,295.29523658
1173.83,1177.75,1172.24,1176.06,112.30280646
1174.55,1192.06,1174.55,1180.35,1325.89722339
1181.02,1204.71,1179.53,1199.85,737.71262487
1200.26,1219.54,1200.26,1209.74,731.78438724
1210.11,1215.66,1206.26,1206.53,235.15345673
1207.43,1208.09,1193.63,1196.64,736.96572939
1196.61,1206.19,1195.51,1201.69,333.26474489
1201.81,1216.99,1200.39,1207.18,1083.7699043
1207.83,1208.96,1188.01,1189.92,545.24613894
1191.11,1201.93,1190.38,1201.93,224.00903635
1201.92,1205.9,1198.9,1204.05,127.43444943
1203.54,1222.75,1203.0,1222.35,703.25323179
1223.11,1229.05,1218.49,1218.49,673.58222199
1218.49,1218.49,1209.38,1212.9,339.9624035
1212.65,1214.38,1200.73,1200.73,507.08037152
1203.66,1203.66,1194.77,1194.77,312.37671072
1195.8,1202.12,1195.8,1202.12,37.9639927
1203.14,1207.01,1189.67,1194.65,200.40260658
1194.68,1194.68,1182.58,1186.92,199.48854477
1184.45,1186.08,1175.41,1175.41,109.21572392
1176.0,1182.99,1165.91,1169.79,4276.98442124
1170.05,1172.76,1120.41,1144.66,7638.29747756
1145.0,1145.67,1122.6,1126.56,2716.69874147
1126.68,1137.04,1120.61,1135.19,989.2035901
1135.2,1149.82,1133.56,1134.49,1238.43904623
1134.15,1142.0,1128.36,1128.36,532.32411885
1127.58,1127.58,1101.0,1103.99,1915.29151156
1104.0,1127.87,1090.5,1117.87,2599.05548601
1117.14,1133.52,1114.69,1121.52,1008.92387676
1121.47,1131.76,1116.73,1117.08,527.11065101
1115.52,1119.47,1105.0,1112.45,570.03457704
1111.11,1130.84,1107.37,1127.45,407.25445742
1127.26,1140.04,1121.98,1136.0,874.10000548
1135.01,1136.28,1127.14,1127.94,239.3738941
1126.8,1129.32,1113.77,1114.14,842.8843591
1114.24,1114.44,1105.78,1110.88,910.01943961
1110.61,1113.28,1081.27,1091.97,1928.2041158
1091.23,1091.23,1050.0,1050.0,8312.39311066
1050.27,1064.23,1045.0,1056.13,1850.33500225
1054.91,1078.24,1050.5,1050.5,1813.37037977
1051.0,1051.0,1021.73,1025.65,5193.29816011
1026.69,1044.22,1016.03,1016.08,3876.57899311
1017.29,1029.75,1013.57,1022.21,8335.15380659
1022.46,1035.12,1016.95,1028.5,6258.67050821
1030.0,1035.61,1020.23,1029.42,3922.7255676
1030.22,1038.11,1025.01,1030.37,1716.79729854
1030.58,1080.47,1029.25,1052.52,4398.2259371
1050.13,1074.15,1049.13,1070.44,941.89698551
1068.21,1070.95,1058.58,1063.76,1341.319777
1063.76,1066.62,1048.53,1063.83,1008.3965962
1062.75,1113.66,1060.66,1102.22,2957.69788019
1103.41,1158.9,1102.6,1116.65,3394.83651049
1116.75,1119.7,1104.24,1118.14,1239.14798229
1118.28,1128.17,1104.24,1123.02,2249.69579613
1124.22,1147.12,1108.44,1111.68,2150.18635977
1111.68,1114.55,1104.54,1112.94,1855.40415582
1113.04,1126.0,1110.01,1110.46,710.48735548
1111.07,1130.85,1106.76,1130.28,1107.48413395
1128.03,1147.05,1119.81,1125.97,2922.58310055
1126.52,1137.72,1121.18,1134.96,1162.42161781
1135.13,1159.56,1132.66,1135.0,2609.96968646
1137.68,1152.13,1135.74,1138.79,1304.29270631
1138.66,1139.49,1112.59,1120.34,2819.3047903
1121.04,1121.52,1105.2,1106.85,786.47868881
1107.81,1114.59,1091.87,1103.35,2268.18230231
1106.89,1116.84,1102.21,1110.71,789.52691105
1110.71,1112.76,1097.54,1101.9,492.37426064
1102.9,1109.22,1095.16,1108.18,197.57166213
1108.21,1123.06,1107.43,1118.76,1695.00945351
1118.39,1127.92,1112.96,1115.09,916.87517643
1115.78,1118.28,1104.14,1105.72,422.31423029
1105.7,1105.7,1073.23,1076.95,2325.53702305
1076.0,1083.58,1070.25,1077.4,694.37328278
1077.22,1079.99,1055.46,1072.54,6995.52341362
1073.3,1097.53,1073.3,1073.85,6189.01024134
1073.85,1085.81,1060.89,1079.98,768.90466084
1080.72,1132.0,1076.31,1109.0,3707.4914123
1112.16,1142.0,1041.79,1062.01,12082.88420797
1063.07,1101.68,1056.61,1094.18,2241.83462948
1093.68,1188.22,1065.92,1182.94,7361.09000986
1181.84,1225.0,1144.33,1169.62,13812.49161691
1170.67,1188.0,1164.6,1174.98,5642.31235062
1172.78,1194.84,1163.65,1191.85,2399.76296999
1191.01,1214.82,1185.0,1186.92,6642.11792911
1187.37,1192.56,1166.14,1167.0,4790.62988809
1169.27,1179.18,1166.39,1167.9,2730.18489294
1167.98,1168.68,1153.34,1161.0,819.12924285
1163.11,1184.74,1157.51,1184.74,592.49295117
1184.16,1188.69,1177.44,1178.92,264.72148291
1178.59,1186.8,1175.43,1186.11,206.93904334
1185.94,1194.63,1185.94,1193.0,251.94719768
1193.05,1222.27,1185.57,1212.27,5267.11104608
1212.9,1246.63,1212.9,1223.97,2701.72953293
1223.97,1246.28,1223.97,1231.99,868.6712138
1231.48,1239.33,1215.96,1231.49,1451.25401557
1230.24,1237.62,1217.01,1219.81,511.2955041
1219.81,1222.62,1213.64,1217.87,295.39292217
1217.59,1227.0,1213.48,1226.81,203.95557387
1226.99,1235.0,1222.57,1233.56,1001.03678663
1232.65,1233.57,1220.0,1222.38,145.26870909
1223.04,1238.3,1222.26,1236.43,190.07430642
1236.46,1256.31,1235.76,1246.15,2086.82688195
1245.66,1245.66,1228.17,1230.71,400.6365934
1230.7,1241.29,1225.31,1226.21,301.19419148
1227.7,1235.0,1222.8,1234.06,166.17463993
1233.73,1251.89,1232.58,1251.89,319.64043766
1251.89,1254.68,1241.77,1243.78,244.46101301
1242.14,1242.14,1227.49,1229.35,280.22134086
1228.37,1230.63,1213.17,1214.17,639.14221371
1214.17,1224.56,1213.31,1221.01,190.72671892
1222.68,1222.89,1210.85,1217.21,430.23309099
1217.41,1223.36,1211.15,1213.49,134.75841025
1213.56,1221.47,1211.73,1217.49,54.19385384
1217.78,1221.2,1209.12,1209.98,411.75854796
1210.83,1214.47,1201.43,1206.36,680.28217873
1206.01,1213.35,1203.69,1207.32,306.94726882
1207.04,1212.64,1207.04,1208.74,328.60566484
1209.94,1214.67,1206.01,1214.67,464.1782385
1214.67,1216.1,1213.67,1214.28,70.32410107
1214.44,1214.44,1195.0,1195.0,455.85329901
1194.13,1196.12,1186.62,1191.22,1409.00601733
1191.0,1194.72,1186.26,1191.37,307.34384096
1192.1,1201.94,1192.1,1201.69,299.49513665
1201.74,1203.19,1192.62,1192.62,373.38452321
1194.84,1194.84,1181.0,1181.73,306.93330622
1181.74,1186.31,1181.01,1186.31,113.91167868
1186.22,1186.32,1176.0,1176.0,295.12947835
1176.55,1177.93,1168.32,1168.32,242.28618912
1171.86,1175.89,1170.12,1174.71,167.31238865
1174.66,1182.6,1174.66,1181.2,427.68926386
1181.2,1181.2,1161.72,1168.21,325.00097723
1166.29,1166.29,1154.0,1156.92,751.06700298
1157.68,1164.91,1157.68,1164.42,175.34540967
1163.76,1165.74,1155.48,1155.86,186.32585304
1155.65,1164.99,1153.2,1164.37,487.59892555
1164.37,1179.31,1164.37,1170.6,735.61055053
1170.09,1174.72,1166.39,1173.06,325.88040678
1172.19,1174.09,1133.04,1137.51,3278.79975749
1138.67,1138.67,1127.0,1133.47,982.35239315
1133.44,1133.87,1118.28,1122.66,933.18410412
1122.84,1128.38,1115.28,1127.38,512.16996317
1127.42,1131.58,1120.8,1121.94,382.56212832
1122.83,1126.68,1106.46,1109.49,383.64070128
1107.97,1110.33,1093.11,1099.29,1167.20361715
1100.0,1127.62,1093.8,1121.83,2172.34809283
1121.1,1124.45,1115.0,1123.51,369.68286816
1124.67,1124.67,1105.63,1113.14,267.88363478
1113.14,1121.23,1111.09,1115.04,80.24099889
1115.0,1115.0,1096.15,1110.34,889.97717686
1110.2,1118.88,1108.35,1113.38,298.68332776
1113.06,1133.0,1103.1,1127.33,893.21275731
1127.5,1148.47,1123.44,1124.64,1549.95137678
1127.8,1128.0,1117.0,1117.0,1076.36828007
1117.49,1129.07,1117.34,1123.37,427.73456751
1121.18,1121.18,1111.17,1119.2,630.35781994
1118.56,1126.02,1100.0,1104.84,894.46308242
1104.75,1114.63,1085.29,1096.62,2483.73420747
1096.53,1098.74,1080.84,1088.86,1254.7372566
1088.68,1109.6,1088.68,1106.62,3018.69423169
1104.87,1115.0,1094.18,1095.56,1637.4846641
1093.12,1106.0,1085.41,1097.56,563.49625315
1097.52,1118.72,1097.52,1112.91,502.15323449
1115.06,1125.67,1109.24,1123.27,1012.19489743
1123.27,1125.46,1116.77,1119.48,254.10189027
1119.19,1120.35,1107.62,1111.11,1920.244539
1111.11,1111.81,1100.0,1100.0,1071.91661847
1101.52,1121.04,1095.01,1121.04,2635.08653444
1121.55,1125.49,1115.0,1121.88,536.24131194
1122.0,1131.69,1121.3,1122.19,481.0494132
1123.16,1125.61,1112.61,1122.0,1676.42206956
1122.97,1127.78,1117.47,1124.15,470.63330884
1122.12,1128.48,1118.64,1118.64,240.08914246
1118.6,1120.0,1104.85,1106.32,378.69425471
1105.56,1109.0,1100.0,1103.39,749.43674786
1102.91,1104.27,1096.05,1103.31,748.24183585
